Sample,Gene,SE_Score
TCGA-QR-A702-01,KIRREL,-0.023195773
TCGA-DJ-A3V2-01,KIRREL,-0.02318886
TCGA-FE-A233-01,KIRREL,-0.02318269
TCGA-BJ-A28X-01,MAP4K4,-0.023176536
TCGA-BT-A20P-01,TBC1D3,-0.023147702
TCGA-EL-A3MW-01,TBC1D3,-0.023146152
TCGA-DE-A0Y3-01,KIRREL,-0.023141682
TCGA-EL-A3GU-01,TBC1D3,-0.02313304
TCGA-DB-5273-01,TBC1D3,-0.023132563
TCGA-BJ-A28S-01,KIRREL,-0.02311644
TCGA-AR-A24M-01,KIRREL,-0.023114175
TCGA-QH-A6XA-01,TBC1D3,-0.023113132
TCGA-OR-A5LA-01,KIRREL,-0.02310747
TCGA-OR-A5JQ-01,KIRREL,-0.023106337
TCGA-5R-AA1D-01,KIRREL,-0.023094207
TCGA-AC-A2BM-01,KIRREL,-0.023079753
TCGA-2G-AALS-01,KIRREL,-0.023076177
TCGA-A4-8312-01,KIRREL,-0.023070574
TCGA-ET-A3DV-01,KIRREL,-0.023063779
TCGA-EL-A4JW-01,MAP4K4,-0.02305454
TCGA-KO-8404-01,KIRREL,-0.023050398
TCGA-EJ-7314-01,KIRREL,-0.023048103
TCGA-EM-A4FQ-01,KIRREL,-0.023044974
TCGA-EL-A3T7-01,MAP4K4,-0.023035169
TCGA-OR-A5JV-01,TBC1D3,-0.023025274
TCGA-DX-A6B8-01,TBC1D3,-0.02301526
TCGA-2G-AAFL-01,KIRREL,-0.022993833
TCGA-BH-A0BV-01,KIRREL,-0.022992462
TCGA-ET-A3BW-01,MAP4K4,-0.022988483
TCGA-YU-A90Q-01,TBC1D3,-0.022982836
TCGA-DJ-A2Q9-01,KIRREL,-0.022979379
TCGA-B8-5546-01,PTEN,-0.02296722
TCGA-EL-A4K1-01,TBC1D3,-0.022964716
TCGA-AK-3443-01,KIRREL,-0.022964686
TCGA-EM-A2OX-01,KIRREL,-0.022955716
TCGA-E9-A2JS-01,TBC1D3,-0.022952795
TCGA-V1-A8MK-01,KIRREL,-0.022937387
TCGA-FK-A3SB-01,KIRREL,-0.022933394
TCGA-MK-A4N9-01,KIRREL,-0.022932768
TCGA-B3-3926-01,KIRREL,-0.022919804
TCGA-IM-A420-01,MAP4K4,-0.022910535
TCGA-SN-A6IS-01,TBC1D3,-0.022907972
TCGA-EM-A3O9-01,KIRREL,-0.022906214
TCGA-RW-A68C-01,KIRREL,-0.022904217
TCGA-XE-AAO3-01,KIRREL,-0.022890955
TCGA-EM-A2P3-01,TBC1D3,-0.022877455
TCGA-4V-A9QJ-01,KIRREL,-0.02285102
TCGA-2G-AAEX-01,KIRREL,-0.022850841
TCGA-J8-A3O2-01,MAP4K4,-0.022844791
TCGA-KM-8439-01,KIRREL,-0.022819102
TCGA-WZ-A7V3-01,KIRREL,-0.022818178
TCGA-2G-AAHG-01,KIRREL,-0.022816986
TCGA-SQ-A6I6-01,KIRREL,-0.022814155
TCGA-GM-A2DC-01,KIRREL,-0.022813708
TCGA-A2-A1FX-01,CAB39,-0.022810727
TCGA-ED-A5KG-01,TBC1D3,-0.022793174
TCGA-DJ-A3UX-01,TBC1D3,-0.022790551
TCGA-DE-A0Y2-01,KIRREL,-0.022787064
TCGA-DE-A4MA-01,TBC1D3,-0.022779226
TCGA-DJ-A3V8-01,MAP4K4,-0.02277717
TCGA-EM-A3O7-01,MAP4K4,-0.02275908
TCGA-EJ-A46D-01,KIRREL,-0.022757918
TCGA-DE-A7U5-01,MAP4K4,-0.022752732
TCGA-ZN-A9VO-01,KIRREL,-0.022746623
TCGA-EM-A1CU-01,PTEN,-0.022745192
TCGA-DJ-A3V9-01,TBC1D3,-0.022739887
TCGA-CH-5766-01,KIRREL,-0.022739142
TCGA-DE-A69J-01,MAP4K4,-0.022736281
TCGA-EL-A4K0-01,TBC1D3,-0.022735357
TCGA-FE-A234-01,TBC1D3,-0.022731185
TCGA-HT-7483-01,TBC1D3,-0.022723436
TCGA-E8-A419-01,TBC1D3,-0.022722006
TCGA-EM-A22P-01,NF2,-0.022712737
TCGA-DJ-A4UW-01,KIRREL,-0.02271223
TCGA-EW-A1PG-01,KIRREL,-0.022705674
TCGA-Z5-AAPL-01,KIRREL,-0.022699714
TCGA-V4-A9EX-01,KEAP1,-0.022699058
TCGA-NQ-A638-01,KIRREL,-0.02269718
TCGA-ET-A40Q-01,KIRREL,-0.022696048
TCGA-E1-5302-01,TBC1D3,-0.022690058
TCGA-EL-A4JZ-01,MAP4K4,-0.022677138
TCGA-EM-A2CT-01,MAP4K4,-0.022672445
TCGA-EL-A3CP-01,TBC1D3,-0.022671461
TCGA-XY-A89B-01,PTEN,-0.022669435
TCGA-DJ-A3UR-01,MAP4K4,-0.02266413
TCGA-UD-AAC7-01,PTEN,-0.022660911
TCGA-KL-8327-01,KIRREL,-0.022650033
TCGA-FG-A4MT-01,TBC1D3,-0.02264905
TCGA-DJ-A13V-01,MAP4K4,-0.02264835
TCGA-RW-A685-01,KIRREL,-0.022642404
TCGA-FY-A3RA-01,TBC1D3,-0.022634506
TCGA-ZH-A8Y5-01,PTEN,-0.02263081
TCGA-EM-A3FN-01,KIRREL,-0.022617787
TCGA-XU-A92Z-01,KIRREL,-0.022615016
TCGA-AC-A3YJ-01,KIRREL,-0.022612244
TCGA-D8-A1XY-01,CAB39,-0.022609672
TCGA-2G-AAFM-01,KIRREL,-0.022608876
TCGA-ET-A25O-01,KIRREL,-0.02260822
TCGA-DJ-A4UP-01,KIRREL,-0.022607207
TCGA-VD-A8KE-01,KIRREL,-0.022601664
TCGA-KK-A6DY-01,KIRREL,-0.022597611
TCGA-EL-A3CX-01,KIRREL,-0.022596627
TCGA-DJ-A13P-01,MAP4K4,-0.022562355
TCGA-FY-A3BL-01,TBC1D3,-0.02256012
TCGA-WB-A80N-01,KEAP1,-0.022558719
TCGA-RX-A8JQ-01,TBC1D3,-0.02255869
TCGA-WB-A81J-01,KIRREL,-0.022557229
TCGA-SN-A84Y-01,KIRREL,-0.022556365
TCGA-WB-A81F-01,TBC1D3,-0.0225451
TCGA-PL-A8LY-01,TBC1D3,-0.022544622
TCGA-QR-A70X-01,KIRREL,-0.022532195
TCGA-JV-A75J-01,KIRREL,-0.022524297
TCGA-DJ-A3VI-01,KIRREL,-0.022520274
TCGA-KL-8328-01,KIRREL,-0.022518098
TCGA-EW-A6S9-01,KIRREL,-0.022503197
TCGA-DJ-A3US-01,KIRREL,-0.022494942
TCGA-E9-A227-01,KIRREL,-0.022469282
TCGA-ET-A3BX-01,PTEN,-0.02246368
TCGA-BJ-A0Z3-01,TBC1D3,-0.02246213
TCGA-2G-AALN-01,KIRREL,-0.022458047
TCGA-EM-A1CS-01,KIRREL,-0.022454292
TCGA-FX-A3NK-01,CAB39,-0.02245406
TCGA-DJ-A2Q1-01,KIRREL,-0.022450954
TCGA-AH-6547-01,KIRREL,-0.022446722
TCGA-FE-A236-01,TBC1D3,-0.022445202
TCGA-EL-A3T6-01,PTEN,-0.022444725
TCGA-2J-AABR-01,KIRREL,-0.02243495
TCGA-KS-A41J-01,TBC1D3,-0.022433758
TCGA-EL-A3GO-01,PTEN,-0.022428393
TCGA-EL-A3ZT-01,TBC1D3,-0.022425056
TCGA-EJ-5508-01,KIRREL,-0.022420555
TCGA-SI-AA8C-01,KIRREL,-0.022411704
TCGA-FY-A3YR-01,TBC1D3,-0.022410035
TCGA-TS-A8AV-01,KIRREL,-0.02240315
TCGA-FG-8188-01,TBC1D3,-0.022393703
TCGA-DJ-A2QC-01,TBC1D3,-0.02239275
TCGA-XU-AAXW-01,KIRREL,-0.02239272
TCGA-3C-AAAU-01,KEAP1,-0.022388674
TCGA-EJ-A8FP-01,KIRREL,-0.022383481
TCGA-FE-A23A-01,MAP4K4,-0.022365227
TCGA-KC-A4BL-01,TBC1D3,-0.022355676
TCGA-MJ-A68J-01,KIRREL,-0.022351831
TCGA-BH-A0H3-01,KIRREL,-0.0223504
TCGA-TT-A6YK-01,KIRREL,-0.022349745
TCGA-WB-A81S-01,KIRREL,-0.022348166
TCGA-E9-A1RA-01,PTEN,-0.022345603
TCGA-E8-A413-01,TBC1D3,-0.02234292
TCGA-J8-A3YF-01,KIRREL,-0.022341102
TCGA-DB-A4XC-01,TBC1D3,-0.022338271
TCGA-UP-A6WW-01,TBC1D3,-0.02233386
TCGA-RW-A8AZ-01,TBC1D3,-0.022330284
TCGA-DJ-A2Q7-01,FAM25A,-0.022323003
TCGA-E3-A3E5-01,KEAP1,-0.022321107
TCGA-2G-AAG0-01,KIRREL,-0.022311896
TCGA-DD-A3A6-01,KIRREL,-0.02230817
TCGA-DU-A7TJ-01,KIRREL,-0.02230519
TCGA-IM-A4EB-01,TBC1D3,-0.022304654
TCGA-RW-A67W-01,KIRREL,-0.022301286
TCGA-EJ-5497-01,KIRREL,-0.0222992
TCGA-BH-A0E0-01,KIRREL,-0.02229485
TCGA-DX-A7EI-01,TBC1D3,-0.022291064
TCGA-SP-A6QC-01,KIRREL,-0.022287965
TCGA-DJ-A3VJ-01,MAP4K4,-0.022285968
TCGA-WC-A888-01,KIRREL,-0.02228254
TCGA-DJ-A3UM-01,MAP4K4,-0.022281677
TCGA-HT-7474-01,TBC1D3,-0.02228129
TCGA-EJ-A8FU-01,KIRREL,-0.022274852
TCGA-EL-A4K4-01,MAP4K4,-0.022266254
TCGA-75-6203-01,KIRREL,-0.022254318
TCGA-BJ-A45J-01,TBC1D3,-0.02225089
TCGA-XE-AAOL-01,KIRREL,-0.022244751
TCGA-QR-A6H5-01,KIRREL,-0.022243947
TCGA-E3-A3E0-01,KIRREL,-0.022240132
TCGA-MJ-A850-01,KIRREL,-0.02223739
TCGA-FP-8210-01,KIRREL,-0.022230506
TCGA-C5-A3HF-01,TBC1D3,-0.022228003
TCGA-ET-A3BQ-01,KIRREL,-0.02222684
TCGA-DJ-A3VA-01,PTEN,-0.022222936
TCGA-RW-A68F-01,MAP4K4,-0.022212207
TCGA-CV-7103-01,TBC1D3,-0.022204518
TCGA-M7-A71Y-01,KIRREL,-0.02219659
TCGA-ZB-A96R-01,KIRREL,-0.02219385
TCGA-FC-A6HD-01,KIRREL,-0.022187263
TCGA-A2-A3XZ-01,PTEN,-0.022183716
TCGA-DJ-A3VG-01,PTEN,-0.022178411
TCGA-AR-A5QP-01,KIRREL,-0.0221726
TCGA-EM-A3AK-01,TBC1D3,-0.022158146
TCGA-VD-A8KJ-01,KIRREL,-0.022152126
TCGA-KC-A4BR-01,KIRREL,-0.022151351
TCGA-S9-A6U8-01,TBC1D3,-0.022128105
TCGA-WB-A81I-01,KIRREL,-0.022120595
TCGA-ET-A39P-01,KIRREL,-0.02210471
TCGA-A2-A0ES-01,KIRREL,-0.022096634
TCGA-EM-A3FO-01,TBC1D3,-0.022087455
TCGA-D8-A1JS-01,KIRREL,-0.022086322
TCGA-ZC-AAAA-01,KIRREL,-0.022085309
TCGA-AO-A0JG-01,PTEN,-0.022084236
TCGA-V4-A9ES-01,NSMCE1,-0.022083998
TCGA-CE-A27D-01,KIRREL,-0.022079766
TCGA-EM-A1YE-01,KIRREL,-0.022076309
TCGA-D8-A1JU-01,KIRREL,-0.022068858
TCGA-HT-7610-01,TBC1D3,-0.022063732
TCGA-EM-A3OA-01,PTEN,-0.02203989
TCGA-DU-6395-01,TBC1D3,-0.022011518
TCGA-50-8460-01,KIRREL,-0.022010863
TCGA-V4-A9EQ-01,KIRREL,-0.022007793
TCGA-KS-A41L-01,KIRREL,-0.022007555
TCGA-QR-A70R-01,KIRREL,-0.022004128
TCGA-EJ-A7NJ-01,PTEN,-0.022003293
TCGA-KO-8413-01,KIRREL,-0.021999449
TCGA-BP-4795-01,KIRREL,-0.02198267
TCGA-BJ-A45I-01,KIRREL,-0.021974623
TCGA-WB-A81H-01,KIRREL,-0.021968395
TCGA-AC-A23E-01,KIRREL,-0.02196747
TCGA-ET-A3DP-01,TBC1D3,-0.021962643
TCGA-WY-A858-01,TBC1D3,-0.021959662
TCGA-EL-A3CL-01,TBC1D3,-0.021953583
TCGA-2G-AAGS-01,MAP4K4,-0.021938726
TCGA-CS-5394-01,KIRREL,-0.021936864
TCGA-QD-A8IV-01,MAP4K4,-0.021912158
TCGA-J8-A3O0-01,TBC1D3,-0.021909475
TCGA-HT-8563-01,TBC1D3,-0.021906972
TCGA-ET-A3BU-01,TBC1D3,-0.021906137
TCGA-VD-A8KA-01,PTEN,-0.0218997
TCGA-BJ-A3PR-01,KIRREL,-0.021899223
TCGA-KT-A74X-01,MAP4K4,-0.021897241
TCGA-V4-A9EI-01,KIRREL,-0.021896899
TCGA-DU-8163-01,TBC1D3,-0.021896124
TCGA-DJ-A13R-01,KIRREL,-0.021895826
TCGA-ZH-A8Y8-01,KIRREL,-0.021876246
TCGA-XE-A8H4-01,KIRREL,-0.021872222
TCGA-EM-A4FO-01,KIRREL,-0.021867245
TCGA-A2-A3XU-01,TBC1D3,-0.021866798
TCGA-RP-A690-06,KIRREL,-0.021862417
TCGA-HT-A614-01,TBC1D3,-0.021848917
TCGA-QF-A5YT-01,KIRREL,-0.021845639
TCGA-IM-A3EB-01,FAM25A,-0.021841232
TCGA-XU-AAXX-01,KIRREL,-0.021838754
TCGA-D8-A1XT-01,KIRREL,-0.021831155
TCGA-BH-A0AU-01,KIRREL,-0.021822214
TCGA-EJ-A7NG-01,KIRREL,-0.021820873
TCGA-VD-AA8O-01,PTEN,-0.021820247
TCGA-DO-A1K0-01,TBC1D3,-0.021818876
TCGA-B9-A5W7-01,KIRREL,-0.021803886
TCGA-2X-A9D6-01,TBC1D3,-0.021800518
TCGA-EJ-AB20-01,PTEN,-0.021797657
TCGA-EW-A1J3-01,KIRREL,-0.021796376
TCGA-CE-A483-01,TBC1D3,-0.021795988
TCGA-KC-A4BV-01,KIRREL,-0.021795094
TCGA-DJ-A2PZ-01,KIRREL,-0.021791607
TCGA-CD-A486-01,TBC1D3,-0.021788955
TCGA-59-A5PD-01,TBC1D3,-0.021785855
TCGA-WB-A81T-01,TBC1D3,-0.021784544
TCGA-EM-A22L-01,TBC1D3,-0.021783352
TCGA-W5-AA2H-01,KIRREL,-0.021773785
TCGA-X9-A973-01,TBC1D3,-0.02176857
TCGA-DE-A4MC-01,MAP4K4,-0.021740869
TCGA-86-8278-01,TBC1D3,-0.021718383
TCGA-V1-A8MM-01,KIRREL,-0.021716416
TCGA-EK-A2RE-01,KIRREL,-0.021707833
TCGA-BR-A4IU-01,TBC1D3,-0.021706462
TCGA-BJ-A0ZA-01,KIRREL,-0.021703571
TCGA-DD-A119-01,TBC1D3,-0.021701694
TCGA-J8-A3NZ-01,TBC1D3,-0.021700144
TCGA-WC-A882-01,KIRREL,-0.021695703
TCGA-4V-A9QI-01,KIRREL,-0.021682292
TCGA-HT-7478-01,TBC1D3,-0.021677375
TCGA-P5-A72W-01,TBC1D3,-0.021677136
TCGA-QR-A70H-01,KIRREL,-0.02167371
TCGA-DU-5871-01,TBC1D3,-0.021667957
TCGA-HT-8108-01,TBC1D3,-0.021661878
TCGA-E2-A15C-01,TRPM7,-0.021659195
TCGA-DB-A64S-01,NSMCE1,-0.0216541
TCGA-E8-A415-01,TBC1D3,-0.02164948
TCGA-BR-8295-01,TBC1D3,-0.021648169
TCGA-D8-A27P-01,KIRREL,-0.021647811
TCGA-FE-A232-01,TBC1D3,-0.021642923
TCGA-BJ-A2N9-01,KIRREL,-0.021636754
TCGA-FY-A40N-01,KIRREL,-0.021636456
TCGA-QR-A6GS-01,MAP4K4,-0.021635473
TCGA-DX-A7ET-01,KIRREL,-0.021615952
TCGA-YZ-A984-01,KIRREL,-0.02160865
TCGA-VM-A8CE-01,TBC1D3,-0.021600485
TCGA-E9-A1R0-01,KIRREL,-0.021596849
TCGA-E2-A14X-01,NF2,-0.02159357
TCGA-ET-A40T-01,KIRREL,-0.02158615
TCGA-RB-AA9M-01,KIRREL,-0.021579176
TCGA-V4-A9EO-01,CAB39,-0.02157662
TCGA-HT-7472-01,NSMCE1,-0.021568805
TCGA-FE-A231-01,MAP4K4,-0.021567985
TCGA-E8-A414-01,TBC1D3,-0.021557927
TCGA-E3-A3DY-01,TBC1D3,-0.021544933
TCGA-BH-A0W3-01,KIRREL,-0.02154395
TCGA-P5-A730-01,PTEN,-0.021539092
TCGA-BJ-A3F0-01,KIRREL,-0.021538526
TCGA-X7-A8DF-01,KIRREL,-0.021535039
TCGA-CD-8534-01,TBC1D3,-0.021532893
TCGA-DV-A4VZ-01,KIRREL,-0.021532506
TCGA-OR-A5KY-01,TBC1D3,-0.021526337
TCGA-V4-A9EE-01,KIRREL,-0.021526039
TCGA-HW-8320-01,TBC1D3,-0.021525145
TCGA-BH-A0H7-01,KIRREL,-0.021522284
TCGA-CS-5390-01,TBC1D3,-0.021520615
TCGA-KK-A8I8-01,KIRREL,-0.021519125
TCGA-OR-A5L5-01,KIRREL,-0.021508396
TCGA-E1-5304-01,KIRREL,-0.021502972
TCGA-Q1-A73S-01,KIRREL,-0.021500617
TCGA-YU-AA61-01,KIRREL,-0.021498919
TCGA-J4-A83L-01,KIRREL,-0.021498024
TCGA-VN-A88L-01,TBC1D3,-0.02149582
TCGA-2G-AAH2-01,KIRREL,-0.021467537
TCGA-H2-A26U-01,TBC1D3,-0.021464467
TCGA-BH-A0C3-01,KIRREL,-0.021460652
TCGA-AQ-A1H2-01,KIRREL,-0.021452576
TCGA-QH-A870-01,TBC1D3,-0.021442652
TCGA-KK-A8IK-01,KIRREL,-0.021438658
TCGA-HT-7608-01,TBC1D3,-0.021427989
TCGA-IG-A97H-01,TBC1D3,-0.021419406
TCGA-DX-A2J4-01,KIRREL,-0.021416128
TCGA-2X-A9D5-01,KIRREL,-0.021411777
TCGA-YU-A912-01,TBC1D3,-0.02140665
TCGA-HC-8260-01,KIRREL,-0.021395862
TCGA-86-8668-01,HSCB,-0.021395534
TCGA-D8-A73W-01,MAP4K4,-0.02138032
TCGA-EJ-7328-01,KIRREL,-0.021374583
TCGA-ET-A3DU-01,TBC1D3,-0.021373272
TCGA-KO-8405-01,KIRREL,-0.021371245
TCGA-EM-A3SU-01,KIRREL,-0.021370798
TCGA-E1-A7YY-01,TBC1D3,-0.021351576
TCGA-KL-8323-01,GMPS,-0.021333337
TCGA-BJ-A3PU-01,KIRREL,-0.021332413
TCGA-SH-A7BC-01,KIRREL,-0.02133146
TCGA-XM-A8R8-01,KIRREL,-0.021328837
TCGA-3A-A9IJ-01,KIRREL,-0.021324635
TCGA-CV-7100-01,KIRREL,-0.021316648
TCGA-EM-A3AO-01,KIRREL,-0.02130723
TCGA-E2-A15F-01,KIRREL,-0.021304429
TCGA-BJ-A18Y-01,TBC1D3,-0.021292567
TCGA-4V-A9QX-01,KIRREL,-0.021291941
TCGA-FY-A40L-01,TBC1D3,-0.021289349
TCGA-P5-A5EW-01,TBC1D3,-0.021283627
TCGA-DJ-A2Q3-01,TBC1D3,-0.02128017
TCGA-WC-A880-01,KIRREL,-0.021274269
TCGA-CE-A484-01,KIRREL,-0.02126962
TCGA-J8-A42S-01,MAP4K4,-0.0212643
TCGA-TM-A84C-01,TBC1D3,-0.021254182
TCGA-EM-A3AQ-01,KIRREL,-0.021243304
TCGA-E2-A154-01,KIRREL,-0.021238834
TCGA-G7-A8LC-01,KIRREL,-0.021238118
TCGA-KD-A5QS-01,TBC1D3,-0.021235108
TCGA-EL-A3ZP-01,KIRREL,-0.021226108
TCGA-62-8397-01,KIRREL,-0.0212228
TCGA-UT-A88G-01,TBC1D3,-0.021219015
TCGA-FY-A3NM-01,KIRREL,-0.021214217
TCGA-BJ-A45G-01,KIRREL,-0.021210462
TCGA-BJ-A2NA-01,TBC1D3,-0.021189094
TCGA-BH-A0DT-01,KIRREL,-0.021187693
TCGA-E2-A1L6-01,KIRREL,-0.021177977
TCGA-DU-6404-01,TFRC,-0.02117607
TCGA-CE-A3ME-01,TBC1D3,-0.021166563
TCGA-EM-A4FN-01,NF2,-0.021159172
TCGA-ET-A3BS-01,MAP4K4,-0.021152407
TCGA-EM-A22I-01,TFRC,-0.021151245
TCGA-RA-A741-01,GMPS,-0.021146894
TCGA-EM-A3FL-01,KIRREL,-0.02114591
TCGA-KD-A5QT-01,KIRREL,-0.021131366
TCGA-55-8513-01,KIRREL,-0.021128953
TCGA-BJ-A18Z-01,TBC1D3,-0.02112472
TCGA-VM-A8CA-01,TBC1D3,-0.021121383
TCGA-DJ-A3V4-01,TBC1D3,-0.021116495
TCGA-GC-A3RB-01,TBC1D3,-0.021102786
TCGA-ZN-A9VP-01,KIRREL,-0.02110067
TCGA-OR-A5JC-01,KIRREL,-0.021097153
TCGA-DX-A7EO-01,KIRREL,-0.021090776
TCGA-A2-A0CK-01,KIRREL,-0.021089911
TCGA-ET-A3DO-01,TBC1D3,-0.021083832
TCGA-EL-A3ZK-01,KIRREL,-0.021078914
TCGA-VF-A8AD-01,KIRREL,-0.021077812
TCGA-RM-A68T-01,KIRREL,-0.021077603
TCGA-HC-7211-01,KIRREL,-0.021077454
TCGA-BR-6803-01,PTEN,-0.02107513
TCGA-ET-A25G-01,MAP4K4,-0.02107501
TCGA-OL-A5RV-01,KIRREL,-0.021069318
TCGA-E8-A432-01,KIRREL,-0.021067739
TCGA-W5-AA2O-01,TBC1D3,-0.021059036
TCGA-S7-A7WR-01,MAP4K4,-0.021055996
TCGA-EM-A4FV-01,TBC1D3,-0.021051407
TCGA-L4-A4E6-01,TBC1D3,-0.021048307
TCGA-HT-8113-01,KEAP1,-0.021048123
TCGA-X7-A8DB-01,KIRREL,-0.021045059
TCGA-DJ-A3V7-01,GMPS,-0.021041334
TCGA-EL-A3H5-01,TBC1D3,-0.021039486
TCGA-CR-7394-01,TBC1D3,-0.02103746
TCGA-EL-A3CM-01,MAP4K4,-0.021037042
TCGA-B0-5120-01,TRPM7,-0.02103448
TCGA-ET-A3BT-01,TBC1D3,-0.021033525
TCGA-ZB-A96B-01,AHCY,-0.021033168
TCGA-SP-A6QJ-01,PTEN,-0.021032691
TCGA-ET-A3BP-01,KEAP1,-0.021018157
TCGA-E9-A1N5-01,KIRREL,-0.021015763
TCGA-2A-AAYU-01,CAB39,-0.021003537
TCGA-DX-A6B7-01,TBC1D3,-0.020994902
TCGA-ET-A4KN-01,KIRREL,-0.020992905
TCGA-CH-5751-01,CAB39,-0.020991318
TCGA-HW-7486-01,MAP4K4,-0.020987108
TCGA-DJ-A2PW-01,TBC1D3,-0.020985723
TCGA-KL-8344-01,TBC1D3,-0.020978212
TCGA-AO-A1KO-01,KIRREL,-0.020976692
TCGA-FY-A3I4-01,MAP4K4,-0.02097039
TCGA-RW-A67V-01,KIRREL,-0.020961195
TCGA-S9-A7R1-01,GMPS,-0.020960689
TCGA-EA-A5ZD-01,CAB39,-0.020958915
TCGA-2G-AAGX-01,PTEN,-0.020955563
TCGA-KH-A6WC-01,KIRREL,-0.020951271
TCGA-DB-A4XD-01,TBC1D3,-0.020946503
TCGA-CV-7090-01,KIRREL,-0.020945936
TCGA-RY-A847-01,TBC1D3,-0.020945549
TCGA-W8-A86G-01,TBC1D3,-0.020943522
TCGA-B6-A0X5-01,KIRREL,-0.020938307
TCGA-QH-A6CS-01,KIRREL,-0.02093476
TCGA-2G-AAFO-01,MAP4K4,-0.020921886
TCGA-KL-8338-01,KIRREL,-0.02091533
TCGA-OL-A6VO-01,KIRREL,-0.020906538
TCGA-HT-8114-01,TBC1D3,-0.020900488
TCGA-HT-7693-01,TBC1D3,-0.020899773
TCGA-DJ-A2PO-01,KIRREL,-0.020899504
TCGA-XE-A8H1-01,MAP4K4,-0.020890132
TCGA-CR-7391-01,KIRREL,-0.020882487
TCGA-KS-A4I9-01,KIRREL,-0.020869166
TCGA-EL-A4KI-01,GMPS,-0.020867199
TCGA-SB-A76C-01,TBC1D3,-0.020865679
TCGA-ZB-A96H-01,NSMCE1,-0.0208655
TCGA-EA-A5FO-01,TBC1D3,-0.020856023
TCGA-XM-A8R9-01,TBC1D3,-0.020853996
TCGA-EJ-A7NH-01,KIRREL,-0.02085042
TCGA-E2-A15P-01,PTEN,-0.020850062
TCGA-VD-A8K8-01,KIRREL,-0.020840585
TCGA-EJ-5501-01,KIRREL,-0.020839125
TCGA-KK-A7B4-01,CAB39,-0.02083262
TCGA-EJ-7315-01,KIRREL,-0.020828068
TCGA-EM-A3SY-01,CAB39,-0.02081567
TCGA-32-2634-01,GMPS,-0.020808548
TCGA-Q1-A6DV-01,KIRREL,-0.020798206
TCGA-G9-6498-01,GMPS,-0.020794839
TCGA-E9-A2JT-01,KIRREL,-0.020792425
TCGA-D8-A27I-01,TRPM7,-0.02078104
TCGA-QT-A5XO-01,TBC1D3,-0.020779252
TCGA-E1-A7Z6-01,TBC1D3,-0.020779133
TCGA-E9-A245-01,KEAP1,-0.020777911
TCGA-HC-8213-01,CAB39,-0.020771064
TCGA-G9-A9S7-01,KIRREL,-0.020765513
TCGA-AR-A24R-01,KIRREL,-0.020763725
TCGA-78-7540-01,KIRREL,-0.020760149
TCGA-EJ-5512-01,CAB39,-0.020754829
TCGA-KO-8415-01,KIRREL,-0.020735085
TCGA-BH-A0BF-01,NF2,-0.02072066
TCGA-XY-A9T9-01,KIRREL,-0.02070561
TCGA-DU-5855-01,TBC1D3,-0.020700693
TCGA-BJ-A45D-01,MAP4K4,-0.020696163
TCGA-DU-7298-01,TBC1D3,-0.020692348
TCGA-S3-AA14-01,KIRREL,-0.020688891
TCGA-AJ-A3BK-01,TRPM7,-0.020686984
TCGA-28-2510-01,NF2,-0.02068396
TCGA-HT-7855-01,TBC1D3,-0.020678282
TCGA-HW-A5KL-01,TBC1D3,-0.02065909
TCGA-QR-A6H0-01,KIRREL,-0.020650953
TCGA-V4-A9F8-01,KEAP1,-0.020645231
TCGA-DE-A69K-01,KIRREL,-0.020639747
TCGA-HT-8111-01,TBC1D3,-0.02063632
TCGA-OR-A5JR-01,KIRREL,-0.02063495
TCGA-FD-A3SQ-01,TBC1D3,-0.020627499
TCGA-HC-7748-01,KIRREL,-0.02061224
TCGA-EL-A3ZH-01,TBC1D3,-0.020603418
TCGA-C8-A3M8-01,ADSL,-0.020597816
TCGA-QR-A6GU-01,CAB39,-0.020591399
TCGA-BR-A4IZ-01,KIRREL,-0.020589322
TCGA-CH-5790-01,KIRREL,-0.020582348
TCGA-BJ-A4O9-01,TBC1D3,-0.020581007
TCGA-DH-5144-01,TBC1D3,-0.020554781
TCGA-EJ-7325-01,CAB39,-0.020549305
TCGA-V1-A8ML-01,KIRREL,-0.020546556
TCGA-91-A4BD-01,MAP4K4,-0.020545721
TCGA-C5-A7CH-01,TBC1D3,-0.02053976
TCGA-G9-7521-01,KIRREL,-0.020534813
TCGA-KK-A8I6-01,KIRREL,-0.020532161
TCGA-HC-7736-01,NF2,-0.020526022
TCGA-OR-A5J3-01,NF2,-0.020522088
TCGA-QQ-A5V2-01,PTEN,-0.020521164
TCGA-HZ-8317-01,KIRREL,-0.020519048
TCGA-HC-7745-01,TBC1D3,-0.020517826
TCGA-2G-AAFI-01,KIRREL,-0.020511001
TCGA-FX-A76Y-01,TBC1D3,-0.020510197
TCGA-AC-A3QQ-01,GMPS,-0.020509124
TCGA-HT-A617-01,KIRREL,-0.020504266
TCGA-DB-5270-01,TBC1D3,-0.020496726
TCGA-BH-A42U-01,PTEN,-0.02049476
TCGA-DJ-A4UR-01,TSC2,-0.020493658
TCGA-ET-A39M-01,MAP4K4,-0.02048704
TCGA-UD-AAC6-01,CAB39,-0.020486437
TCGA-V4-A9F7-01,PTEN,-0.020485938
TCGA-TQ-A7RR-01,TBC1D3,-0.020483494
TCGA-DJ-A3VM-01,KIRREL,-0.020481408
