Sample	Gene	SE_Score
TCGA-44-5644-01	PTPN11	0.0025
TCGA-44-5645-01	ELMO2	0.0117
TCGA-44-6145-01	APC	0.0047
TCGA-44-6146-01	ITGB5	0.0076
TCGA-44-6148-01	UFM1	0.0094
TCGA-44-6774-01	EP300	0.0050
TCGA-44-6775-01	CCDC101	0.0074
TCGA-44-6776-01	EP300	0.0055
TCGA-44-6777-01	MDM2	0.0032
TCGA-44-6778-01	SMARCA4	0.0076
TCGA-44-6779-01	CDAN1	0.0059
TCGA-44-7659-01	EP300	0.0066
TCGA-44-7660-01	CASC3	0.0047
TCGA-44-7661-01	EP300	0.0064
TCGA-44-7662-01	CASC3	0.0038
TCGA-44-7667-01	SMARCA4	0.0035
TCGA-44-7669-01	BCL11B	0.0057
TCGA-44-7670-01	PSTK	0.0025
TCGA-44-7671-01	EP300	0.0053
TCGA-44-7672-01	CDAN1	0.0053
TCGA-44-8117-01	CDAN1	0.0040
TCGA-44-8119-01	APC	0.0048
TCGA-44-8120-01	EP300	0.0055
TCGA-44-A479-01	SEPSECS	0.0056
TCGA-44-A47A-01	EP300	0.0066
TCGA-44-A47B-01	ITGB5	0.0062
TCGA-44-A47G-01	STK11	0.0056
TCGA-44-A4SS-01	EP300	0.0056
TCGA-44-A4SU-01	CDAN1	0.0050
TCGA-46-3765-01	EP300	0.0076
TCGA-46-3767-01	CDAN1	0.0075
TCGA-46-3768-01	EP300	0.0060
TCGA-46-3769-01	EP300	0.0039
TCGA-46-6025-01	TAF5L	0.0044
TCGA-46-6026-01	GPX4	0.0069
TCGA-49-4486-01	EP300	0.0063
TCGA-49-4487-01	EP300	0.0053
TCGA-49-4488-01	CASC3	0.0031
TCGA-49-4490-01	BCAR1	0.0092
TCGA-49-4494-01	EP300	0.0083
TCGA-49-4501-01	TIPARP	0.0077
TCGA-49-4505-01	CDAN1	0.0063
TCGA-49-4506-01	CDAN1	0.0089
TCGA-49-4507-01	EP300	0.0083
TCGA-49-4510-01	ITGB5	0.0099
TCGA-49-4512-01	ITGB5	0.0072
TCGA-49-4514-01	EP300	0.0074
TCGA-49-6742-01	CDAN1	0.0071
TCGA-49-6743-01	CDAN1	0.0035
TCGA-49-6744-01	EP300	0.0086
TCGA-49-6745-01	EP300	0.0059
TCGA-49-6761-01	EEFSEC	0.0061
TCGA-49-6767-01	MDM2	0.0047
TCGA-49-AAQV-01	ITGB5	0.0074
TCGA-49-AAR0-01	SUPT7L	0.0042
TCGA-49-AAR2-01	CASC3	0.0071
TCGA-49-AAR3-01	TXNRD1	0.0057
TCGA-49-AAR4-01	CBFB	0.0030
TCGA-49-AAR9-01	WDR1	0.0039
TCGA-49-AARE-01	CDAN1	0.0022
TCGA-49-AARN-01	FERMT2	0.0043
TCGA-49-AARO-01	CASC3	0.0029
TCGA-49-AARQ-01	CDAN1	0.0045
TCGA-49-AARR-01	MAGOH	0.0092
TCGA-4A-A93W-01	FERMT2	0.0053
TCGA-4A-A93X-01	EP300	0.0065
TCGA-4A-A93Y-01	MYH9	0.0085
TCGA-4B-A93V-01	ROCK2	0.0043
TCGA-4C-A93U-01	ELMO2	0.0082
TCGA-4E-A92E-01	LSM5	0.0047
TCGA-4G-AAZO-01	GGNBP2	0.0066
TCGA-4G-AAZT-01	ELMO2	0.0067
TCGA-4H-AAAK-01	ITGB5	0.0077
TCGA-4J-AA1J-01	EP300	0.0045
TCGA-4K-AA1G-01	ITGB5	0.0090
TCGA-4K-AA1H-01	ITGB5	0.0103
TCGA-4K-AA1I-01	MAGOH	0.0099
TCGA-4K-AAAL-01	RHOA	0.0097
TCGA-4L-AA1F-01	ITGB5	0.0110
TCGA-4N-A93T-01	EP300	0.0056
TCGA-4P-AA8J-01	EP300	0.0037
TCGA-4R-AA8I-01	CCND1	0.0017
TCGA-4T-AA8H-01	EP300	0.0060
TCGA-4V-A9QI-01	GGNBP2	0.0108
TCGA-4V-A9QJ-01	ITGB5	0.0104
TCGA-4V-A9QL-01	TIPARP	0.0095
TCGA-4V-A9QM-01	ELMO2	0.0099
TCGA-4V-A9QN-01	TIPARP	0.0098
TCGA-4V-A9QR-01	ELMO2	0.0090
TCGA-4V-A9QS-01	TIPARP	0.0093
TCGA-4V-A9QT-01	RHOA	0.0094
TCGA-4V-A9QU-01	RHOA	0.0083
TCGA-4V-A9QW-01	ELMO2	0.0074
TCGA-4V-A9QX-01	ITGB5	0.0113
TCGA-4X-A9F9-01	ITGB5	0.0101
TCGA-4X-A9FA-01	ELMO2	0.0086
TCGA-4X-A9FB-01	TIPARP	0.0094
TCGA-4X-A9FC-01	ELMO2	0.0112
TCGA-4X-A9FD-01	ITGB5	0.0105
TCGA-4Z-AA7M-01	EP300	0.0074
TCGA-4Z-AA7N-01	ITGB5	0.0086
TCGA-4Z-AA7O-01	EP300	0.0086
TCGA-4Z-AA7Q-01	EP300	0.0087
TCGA-4Z-AA7R-01	EP300	0.0044
TCGA-4Z-AA7S-01	ELMO2	0.0109
TCGA-4Z-AA7W-01	FERMT2	0.0033
TCGA-4Z-AA7Y-01	EP300	0.0057
TCGA-4Z-AA80-01	EP300	0.0076
TCGA-4Z-AA81-01	EP300	0.0058
TCGA-4Z-AA82-01	CFLAR	0.0040
TCGA-4Z-AA83-01	ELMO2	0.0070
TCGA-4Z-AA84-01	EP300	0.0040
TCGA-4Z-AA86-01	EP300	0.0075
TCGA-4Z-AA87-01	EP300	0.0083
TCGA-4Z-AA89-01	EP300	0.0045
TCGA-50-5044-01	FERMT2	0.0037
TCGA-50-5045-01	CASC3	0.0070
TCGA-50-5049-01	RPS13	0.0029
TCGA-50-5051-01	TCEB2	0.0045
TCGA-50-5055-01	ITGB5	0.0076
TCGA-50-5066-01	EP300	0.0079
TCGA-50-5068-01	ITGB5	0.0032
TCGA-50-5072-01	EP300	0.0075
TCGA-50-5930-01	RPS13	0.0022
TCGA-50-5931-01	CDAN1	0.0058
TCGA-50-5932-01	ITGB5	0.0073
TCGA-50-5933-01	CASC3	0.0057
TCGA-50-5935-01	ELMO2	0.0060
TCGA-50-5936-01	EP300	0.0059
TCGA-50-5939-01	ITGB5	0.0054
TCGA-50-5941-01	MDM2	0.0041
TCGA-50-5942-01	CDAN1	0.0041
TCGA-50-5944-01	CDAN1	0.0054
TCGA-50-5946-01	EP300	0.0068
TCGA-50-6590-01	EP300	0.0032
TCGA-50-6591-01	STK11	0.0069
TCGA-50-6592-01	EP300	0.0046
TCGA-50-6593-01	MDM2	0.0044
TCGA-50-6594-01	RAN	0.0051
TCGA-50-6595-01	MAGOH	0.0068
TCGA-50-6597-01	ITGB5	0.0054
TCGA-50-6673-01	ITGB5	0.0058
TCGA-50-7109-01	CDAN1	0.0060
TCGA-50-8457-01	ITGB5	0.0084
TCGA-50-8459-01	ELMO2	0.0063
TCGA-50-8460-01	ELMO2	0.0089
TCGA-51-4079-01	SMARCA4	0.0042
TCGA-51-4080-01	ROCK2	0.0046
TCGA-51-4081-01	SUPT7L	0.0056
TCGA-52-7622-01	ELMO2	0.0039
TCGA-52-7809-01	SUPT7L	0.0090
TCGA-52-7810-01	EP300	0.0072
TCGA-52-7811-01	SUPT7L	0.0066
TCGA-52-7812-01	GPX4	0.0051
TCGA-53-7624-01	EP300	0.0051
TCGA-53-7626-01	MDM2	0.0058
TCGA-53-7813-01	GPX4	0.0083
TCGA-53-A4EZ-01	EXT1	0.0033
TCGA-55-1592-01	EP300	0.0061
TCGA-55-1594-01	EP300	0.0040
TCGA-55-1595-01	GPX4	0.0051
TCGA-55-1596-01	CCDC101	0.0082
TCGA-55-5899-01	EP300	0.0053
TCGA-55-6543-01	ITGB5	0.0099
TCGA-55-6642-01	EP300	0.0077
TCGA-55-6712-01	ROCK2	0.0055
TCGA-55-6968-01	FERMT2	0.0040
TCGA-55-6969-01	CASC3	0.0048
TCGA-55-6970-01	CDAN1	0.0079
TCGA-55-6971-01	FERMT2	0.0063
TCGA-55-6972-01	EP300	0.0076
TCGA-55-6975-01	ITGB5	0.0052
TCGA-55-6978-01	ITGB5	0.0061
TCGA-55-6979-01	CDAN1	0.0081
TCGA-55-6980-01	TIPARP	0.0100
TCGA-55-6981-01	ELMO2	0.0091
TCGA-55-6982-01	EP300	0.0068
TCGA-55-6983-01	EP300	0.0074
TCGA-55-6984-01	ELMO2	0.0090
TCGA-55-6985-01	PSTK	0.0041
TCGA-55-6986-01	ELMO2	0.0111
TCGA-55-6987-01	CASC3	0.0063
TCGA-55-7281-01	EP300	0.0042
TCGA-55-7283-01	EP300	0.0064
TCGA-55-7284-01	BCAR1	0.0090
TCGA-55-7570-01	TXNRD1	0.0046
TCGA-55-7573-01	ELMO2	0.0088
TCGA-55-7574-01	CBFB	0.0071
TCGA-55-7576-01	CASC3	0.0052
TCGA-55-7724-01	EP300	0.0079
TCGA-55-7725-01	CDAN1	0.0043
TCGA-55-7726-01	EP300	0.0052
TCGA-55-7727-01	EP300	0.0083
TCGA-55-7728-01	SMARCA4	0.0055
TCGA-55-7815-01	ELMO2	0.0071
TCGA-55-7903-01	CDAN1	0.0055
TCGA-55-7907-01	MDM2	0.0035
TCGA-55-7910-01	CDAN1	0.0058
TCGA-55-7911-01	EP300	0.0084
TCGA-55-7913-01	EP300	0.0060
TCGA-55-7914-01	GPX4	0.0054
TCGA-55-7994-01	CBFB	0.0027
TCGA-55-7995-01	MDM2	0.0032
TCGA-55-8085-01	FERMT2	0.0034
TCGA-55-8087-01	ITGB5	0.0090
TCGA-55-8089-01	RPS13	0.0032
TCGA-55-8090-01	MAGOH	0.0043
TCGA-55-8091-01	GGNBP2	0.0084
TCGA-55-8092-01	CDAN1	0.0054
TCGA-55-8094-01	MDM2	0.0057
TCGA-55-8096-01	EP300	0.0085
TCGA-55-8097-01	HSPA8	0.0043
TCGA-55-8203-01	CDAN1	0.0031
TCGA-55-8204-01	MDM2	0.0066
TCGA-55-8205-01	EP300	0.0055
TCGA-55-8206-01	ITGB5	0.0099
TCGA-55-8207-01	EP300	0.0049
TCGA-55-8208-01	EP300	0.0047
TCGA-55-8299-01	TXNRD1	0.0053
TCGA-55-8301-01	TXNRD1	0.0037
TCGA-55-8302-01	CDAN1	0.0036
TCGA-55-8505-01	BCAR1	0.0077
TCGA-55-8506-01	SMARCA4	0.0017
TCGA-55-8507-01	PSTK	0.0048
TCGA-55-8508-01	GPX4	0.0049
TCGA-55-8510-01	EP300	0.0062
TCGA-55-8511-01	CDAN1	0.0039
TCGA-55-8512-01	ITGB5	0.0085
TCGA-55-8513-01	BCAR1	0.0097
TCGA-55-8514-01	GPX4	0.0062
TCGA-55-8614-01	CASC3	0.0072
TCGA-55-8615-01	MLLT1	0.0063
TCGA-55-8616-01	EP300	0.0036
TCGA-55-8619-01	ITGB5	0.0086
TCGA-55-8620-01	CASC3	0.0042
TCGA-55-8621-01	ELMO2	0.0064
TCGA-55-A48X-01	EP300	0.0066
TCGA-55-A48Y-01	EP300	0.0047
TCGA-55-A48Z-01	MAGOH	0.0062
TCGA-55-A490-01	FERMT2	0.0029
TCGA-55-A491-01	EP300	0.0062
TCGA-55-A492-01	CASC3	0.0074
TCGA-55-A493-01	CASC3	0.0031
TCGA-55-A494-01	GPX4	0.0070
TCGA-55-A4DF-01	EP300	0.0049
TCGA-55-A4DG-01	MDM2	0.0026
TCGA-55-A57B-01	ITGB5	0.0081
TCGA-56-1622-01	EP300	0.0039
TCGA-56-5897-01	GPX4	0.0059
TCGA-56-5898-01	HSPA8	0.0037
TCGA-56-6545-01	EP300	0.0043
TCGA-56-6546-01	SUPT7L	0.0049
TCGA-56-7221-01	EP300	0.0082
TCGA-56-7222-01	EP300	0.0051
TCGA-56-7223-01	ROCK2	0.0056
TCGA-56-7579-01	EP300	0.0040
TCGA-56-7580-01	CCDC101	0.0073
TCGA-56-7582-01	FERMT2	0.0052
TCGA-56-7730-01	EP300	0.0054
TCGA-56-7731-01	GLRX3	0.0055
TCGA-56-7822-01	PSMB5	0.0029
TCGA-56-7823-01	EP300	0.0051
TCGA-56-8082-01	EP300	0.0064
TCGA-56-8083-01	EP300	0.0078
TCGA-56-8201-01	EP300	0.0053
TCGA-56-8304-01	EP300	0.0055
TCGA-56-8305-01	CDAN1	0.0076
TCGA-56-8307-01	CDAN1	0.0056
TCGA-56-8308-01	SMARCA4	0.0030
TCGA-56-8309-01	FERMT2	0.0059
TCGA-56-8503-01	MLLT1	0.0049
TCGA-56-8504-01	EP300	0.0049
TCGA-56-8622-01	EP300	0.0066
TCGA-56-8624-01	FERMT2	0.0055
TCGA-56-8625-01	GPX4	0.0036
TCGA-56-8626-01	EP300	0.0076
TCGA-56-8628-01	GPX4	0.0049
TCGA-56-8629-01	EP300	0.0073
TCGA-56-A49D-01	EP300	0.0051
TCGA-56-A4BW-01	CDAN1	0.0058
TCGA-56-A4BY-01	EP300	0.0076
TCGA-56-A4ZJ-01	FERMT2	0.0066
TCGA-56-A4ZK-01	GPX4	0.0050
TCGA-56-A5DS-01	CDAN1	0.0040
TCGA-56-A62T-01	CDAN1	0.0041
TCGA-58-8386-01	EP300	0.0099
TCGA-58-8387-01	EP300	0.0056
TCGA-58-8388-01	CDAN1	0.0058
TCGA-58-8391-01	EP300	0.0058
TCGA-58-8393-01	GPX4	0.0041
TCGA-58-A46J-01	CDAN1	0.0069
TCGA-58-A46K-01	FGFR1	0.0035
TCGA-58-A46L-01	EP300	0.0073
TCGA-58-A46M-01	EP300	0.0064
TCGA-58-A46N-01	EP300	0.0100
TCGA-59-A5PD-01	ZMYND8	0.0056
TCGA-5B-A90C-01	ITGB5	0.0074
TCGA-5C-A9VG-01	FERMT2	0.0065
TCGA-5C-A9VH-01	ELMO2	0.0067
TCGA-5C-AAPD-01	BCAR1	0.0063
TCGA-5G-A9ZZ-01	TIPARP	0.0083
TCGA-5K-AAAP-01	ITGB5	0.0074
TCGA-5L-AAT0-01	TBC1D3C	0.0048
TCGA-5M-AAT4-01	SUPT7L	0.0053
TCGA-5M-AAT5-01	CDAN1	0.0066
TCGA-5M-AAT6-01	EIF3C	0.0014
TCGA-5M-AATA-01	ITGB5	0.0077
TCGA-5M-AATE-01	SUPT7L	0.0045
TCGA-5N-A9KI-01	EP300	0.0067
TCGA-5N-A9KM-01	EP300	0.0055
TCGA-5P-A9JU-01	GGNBP2	0.0059
TCGA-5P-A9JV-01	ITGB5	0.0087
TCGA-5P-A9JW-01	ITGB5	0.0053
TCGA-5P-A9JY-01	CFLAR	0.0053
TCGA-5P-A9JZ-01	TIPARP	0.0074
TCGA-5P-A9K0-01	MAGOH	0.0041
TCGA-5P-A9K2-01	TBC1D3C	0.0050
TCGA-5P-A9K3-01	ELMO2	0.0074
TCGA-5P-A9K6-01	DDX27	0.0063
TCGA-5P-A9K8-01	ITGB5	0.0073
TCGA-5P-A9KA-01	EP300	0.0076
TCGA-5P-A9KC-01	LSM5	0.0036
TCGA-5P-A9KE-01	EP300	0.0059
TCGA-5P-A9KH-01	ITGB5	0.0088
TCGA-5R-AA1C-01	CCND3	0.0058
TCGA-5R-AA1D-01	ITGB5	0.0094
TCGA-5R-AAAM-01	CDAN1	0.0033
TCGA-5S-A9Q8-01	ITGB5	0.0066
TCGA-5T-A9QA-01	ITGB5	0.0069
TCGA-5U-AB0D-01	ITGB5	0.0084
TCGA-5U-AB0E-01	ITGB5	0.0090
TCGA-5U-AB0F-01	ELMO2	0.0079
TCGA-5V-A9RR-01	ITGB5	0.0061
TCGA-5X-AA5U-01	ITGB5	0.0104
TCGA-60-2695-01	EP300	0.0049
TCGA-60-2697-01	ITGB5	0.0074
TCGA-60-2698-01	FERMT2	0.0024
TCGA-60-2703-01	CASC3	0.0049
TCGA-60-2704-01	GPX4	0.0069
TCGA-60-2707-01	EP300	0.0045
TCGA-60-2708-01	EP300	0.0072
TCGA-60-2709-01	EP300	0.0058
TCGA-60-2710-01	FERMT2	0.0050
TCGA-60-2711-01	ITGB5	0.0059
TCGA-60-2713-01	RPL35A	0.0047
TCGA-60-2714-01	CDAN1	0.0036
TCGA-60-2716-01	FCF1	0.0103
TCGA-60-2719-01	EP300	0.0049
TCGA-60-2720-01	CDAN1	0.0043
TCGA-60-2721-01	SUPT7L	0.0073
TCGA-60-2722-01	EP300	0.0080
TCGA-60-2723-01	PSTK	0.0053
TCGA-60-2724-01	TXNRD1	0.0051
TCGA-60-2725-01	ROCK2	0.0067
TCGA-60-2726-01	CASC3	0.0028
TCGA-62-8394-01	CCDC101	0.0049
TCGA-62-8395-01	FERMT2	0.0061
TCGA-62-8397-01	BCAR1	0.0099
TCGA-62-8398-01	SUPT7L	0.0037
TCGA-62-8399-01	EP300	0.0049
TCGA-62-8402-01	BCAR1	0.0060
TCGA-62-A46O-01	CDAN1	0.0035
TCGA-62-A46P-01	MDM2	0.0057
TCGA-62-A46R-01	EP300	0.0071
TCGA-62-A46S-01	ELMO2	0.0075
TCGA-62-A46U-01	ITGB5	0.0080
TCGA-62-A46Y-01	BCAR1	0.0071
TCGA-62-A470-01	ITGB5	0.0052
TCGA-62-A471-01	ELMO2	0.0068
TCGA-62-A472-01	ITGB5	0.0059
TCGA-63-5128-01	TXNRD1	0.0056
TCGA-63-5131-01	CASC3	0.0047
TCGA-63-6202-01	SMARCA4	0.0053
TCGA-63-7020-01	EP300	0.0043
TCGA-63-7021-01	SMARCA4	0.0039
TCGA-63-7022-01	EP300	0.0036
TCGA-63-7023-01	EP300	0.0059
TCGA-63-A5M9-01	SUPT7L	0.0064
TCGA-63-A5MB-01	EP300	0.0070
TCGA-63-A5MG-01	CDAN1	0.0070
TCGA-63-A5MH-01	EP300	0.0099
TCGA-63-A5MI-01	EP300	0.0071
TCGA-63-A5MJ-01	MDM2	0.0063
TCGA-63-A5ML-01	CASC3	0.0049
TCGA-63-A5MM-01	TBC1D3C	0.0022
TCGA-63-A5MN-01	ITGB5	0.0071
TCGA-63-A5MP-01	EP300	0.0067
TCGA-63-A5MR-01	EP300	0.0074
TCGA-63-A5MS-01	UBC	0.0024
TCGA-63-A5MT-01	GPX4	0.0051
TCGA-63-A5MU-01	EP300	0.0079
TCGA-63-A5MV-01	GPX4	0.0077
TCGA-63-A5MW-01	RAN	0.0040
TCGA-63-A5MY-01	CCDC51	0.0031
TCGA-64-1676-01	CASC3	0.0039
TCGA-64-1679-01	EP300	0.0050
TCGA-64-1680-01	ITGB5	0.0061
TCGA-64-1681-01	CCDC101	0.0073
TCGA-64-5774-01	GPX4	0.0073
TCGA-64-5775-01	EP300	0.0064
TCGA-64-5778-01	EP300	0.0045
TCGA-64-5779-01	ROCK2	0.0049
TCGA-64-5781-01	GPX4	0.0025
TCGA-64-5815-01	EP300	0.0094
TCGA-66-2727-01	ROCK2	0.0041
TCGA-66-2734-01	EP300	0.0046
TCGA-66-2742-01	EP300	0.0053
TCGA-66-2744-01	EP300	0.0052
TCGA-66-2754-01	EP300	0.0060
TCGA-66-2755-01	FGFR1	0.0033
TCGA-66-2756-01	EP300	0.0028
TCGA-66-2757-01	EP300	0.0048
TCGA-66-2758-01	EP300	0.0056
TCGA-66-2759-01	EP300	0.0061
TCGA-66-2763-01	PSTK	0.0052
TCGA-66-2765-01	ITGB5	0.0078
TCGA-66-2766-01	CASC3	0.0067
TCGA-66-2767-01	SMARCA4	0.0044
TCGA-66-2769-01	EXT1	0.0040
TCGA-66-2770-01	FERMT2	0.0039
TCGA-66-2771-01	EP300	0.0063
TCGA-66-2773-01	CDAN1	0.0033
TCGA-66-2777-01	EP300	0.0084
TCGA-66-2778-01	LSM5	0.0058
TCGA-66-2780-01	CDAN1	0.0050
TCGA-66-2781-01	EP300	0.0055
TCGA-66-2782-01	SMARCA4	0.0051
TCGA-66-2783-01	ROCK2	0.0070
TCGA-66-2785-01	FXN	0.0019
TCGA-66-2786-01	FERMT2	0.0057
TCGA-66-2787-01	CASC3	0.0058
TCGA-66-2788-01	CDAN1	0.0055
TCGA-66-2789-01	EP300	0.0039
TCGA-66-2791-01	GPX4	0.0071
TCGA-66-2792-01	EP300	0.0075
TCGA-66-2793-01	EP300	0.0054
TCGA-66-2794-01	SUPT7L	0.0045
TCGA-66-2795-01	EP300	0.0057
TCGA-66-2800-01	EP300	0.0086
TCGA-67-3771-01	EP300	0.0042
TCGA-67-3773-01	TXNRD1	0.0067
TCGA-67-3774-01	ELMO2	0.0065
TCGA-67-4679-01	EP300	0.0060
TCGA-67-6215-01	EP300	0.0034
TCGA-67-6216-01	ITGB5	0.0078
TCGA-67-6217-01	MED24	0.0040
TCGA-68-7755-01	PSMB5	0.0035
TCGA-68-7756-01	CCDC101	0.0038
TCGA-68-7757-01	CDAN1	0.0054
TCGA-68-8250-01	EP300	0.0062
TCGA-68-8251-01	CDAN1	0.0044
TCGA-68-A59J-01	CDAN1	0.0034
TCGA-69-7760-01	ITGB5	0.0070
TCGA-69-7761-01	ITGB5	0.0089
TCGA-69-7763-01	ITGB5	0.0048
TCGA-69-7764-01	CCDC101	0.0090
TCGA-69-7765-01	CDAN1	0.0045
TCGA-69-7973-01	EP300	0.0080
TCGA-69-7974-01	APC	0.0043
TCGA-69-7978-01	CDAN1	0.0076
TCGA-69-7979-01	CBFB	0.0032
TCGA-69-7980-01	HSPA8	0.0019
TCGA-69-8253-01	EP300	0.0051
TCGA-69-8254-01	ELMO2	0.0064
TCGA-69-8255-01	NF2	0.0079
TCGA-69-A59K-01	SMARCA4	0.0038
TCGA-6A-AB49-01	EP300	0.0049
TCGA-6D-AA2E-01	MYH9	0.0069
TCGA-70-6722-01	EP300	0.0049
TCGA-70-6723-01	ITGB5	0.0052
TCGA-71-6725-01	ELMO2	0.0053
TCGA-73-4658-01	CDAN1	0.0030
TCGA-73-4659-01	SUPT7L	0.0075
TCGA-73-4662-01	EP300	0.0067
TCGA-73-4666-01	ADAT3	0.0037
TCGA-73-4668-01	CDAN1	0.0048
TCGA-73-4670-01	NUBP2	0.0052
TCGA-73-4675-01	ELMO2	0.0055
TCGA-73-4676-01	EP300	0.0075
TCGA-73-4677-01	CASC3	0.0063
TCGA-73-7498-01	RHOA	0.0025
TCGA-73-7499-01	ELMO2	0.0071
TCGA-73-A9RS-01	CASC3	0.0023
TCGA-75-5122-01	EP300	0.0055
TCGA-75-5125-01	EP300	0.0060
TCGA-75-5126-01	EP300	0.0074
TCGA-75-5146-01	EP300	0.0051
TCGA-75-5147-01	MAGOH	0.0068
TCGA-75-6203-01	GGNBP2	0.0102
TCGA-75-6205-01	CBFB	0.0057
TCGA-75-6206-01	GPX4	0.0057
TCGA-75-6207-01	ELMO2	0.0060
TCGA-75-6211-01	ROCK2	0.0034
TCGA-75-6212-01	FCF1	0.0075
TCGA-75-6214-01	CDAN1	0.0041
TCGA-75-7025-01	ITGB5	0.0104
TCGA-75-7027-01	EP300	0.0046
TCGA-75-7030-01	ITGB5	0.0105
TCGA-75-7031-01	GPX4	0.0060
TCGA-76-4925-01	EP300	0.0070
TCGA-76-4926-01	CDK6	0.0052
TCGA-76-4928-01	UFM1	0.0047
TCGA-76-4929-01	ITGB5	0.0061
TCGA-76-4931-01	BCAR1	0.0089
TCGA-77-6842-01	EP300	0.0061
TCGA-77-6843-01	EP300	0.0054
TCGA-77-6844-01	EP300	0.0094
TCGA-77-6845-01	CDAN1	0.0049
TCGA-77-7139-01	ROCK2	0.0048
TCGA-77-7140-01	ITGB5	0.0060
TCGA-77-7141-01	EXT1	0.0040
TCGA-77-7142-01	ELMO2	0.0041
TCGA-77-7335-01	EP300	0.0073
TCGA-77-7337-01	TXNRD1	0.0049
TCGA-77-7338-01	ITGB5	0.0039
TCGA-77-7463-01	CDAN1	0.0041
TCGA-77-7465-01	EP300	0.0073
TCGA-77-8007-01	FERMT2	0.0053
TCGA-77-8008-01	EP300	0.0066
TCGA-77-8009-01	EP300	0.0087
TCGA-77-8128-01	GPX4	0.0030
TCGA-77-8130-01	EP300	0.0065
TCGA-77-8131-01	ITGB5	0.0081
TCGA-77-8133-01	CASC3	0.0054
TCGA-77-8136-01	EP300	0.0078
TCGA-77-8138-01	FERMT2	0.0057
TCGA-77-8139-01	MINOS1	0.0049
TCGA-77-8140-01	EP300	0.0043
TCGA-77-8143-01	ITGB5	0.0035
TCGA-77-8144-01	EP300	0.0076
TCGA-77-8145-01	FERMT2	0.0059
TCGA-77-8148-01	CASC3	0.0028
TCGA-77-8150-01	EP300	0.0045
TCGA-77-8153-01	FGFR1	0.0037
TCGA-77-8154-01	EP300	0.0088
TCGA-77-8156-01	MLLT1	0.0074
TCGA-77-A5FZ-01	TIPARP	0.0091
TCGA-77-A5G1-01	EP300	0.0064
TCGA-77-A5G3-01	CDAN1	0.0062
TCGA-77-A5G6-01	CDAN1	0.0033
TCGA-77-A5G7-01	ITGB5	0.0054
TCGA-77-A5G8-01	SUPT7L	0.0083
TCGA-77-A5GB-01	FGFR1	0.0045
TCGA-77-A5GF-01	CDAN1	0.0066
TCGA-77-A5GH-01	ROCK2	0.0043
TCGA-78-7145-01	TBC1D3C	0.0040
TCGA-78-7146-01	EP300	0.0054
TCGA-78-7147-01	EP300	0.0058
TCGA-78-7148-01	SUPT7L	0.0091
TCGA-78-7149-01	FERMT2	0.0038
TCGA-78-7150-01	EP300	0.0083
TCGA-78-7152-01	EP300	0.0096
TCGA-78-7153-01	STK11	0.0060
TCGA-78-7154-01	EP300	0.0076
TCGA-78-7155-01	CDAN1	0.0029
TCGA-78-7156-01	ELMO2	0.0034
TCGA-78-7158-01	EP300	0.0055
TCGA-78-7159-01	EP300	0.0076
TCGA-78-7160-01	BCAR1	0.0089
TCGA-78-7161-01	TXNRD1	0.0063
TCGA-78-7162-01	ITGB5	0.0049
TCGA-78-7163-01	FCF1	0.0077
TCGA-78-7166-01	C15orf41	0.0043
TCGA-78-7167-01	CDAN1	0.0067
TCGA-78-7220-01	MDM2	0.0056
TCGA-78-7535-01	CDAN1	0.0052
TCGA-78-7536-01	HSPA8	0.0032
TCGA-78-7537-01	TXNRD1	0.0039
TCGA-78-7539-01	EP300	0.0050
TCGA-78-7540-01	ITGB5	0.0093
TCGA-78-7542-01	MDM2	0.0063
TCGA-78-7633-01	ELMO2	0.0062
TCGA-78-8640-01	EP300	0.0028
TCGA-78-8648-01	BCAR1	0.0085
TCGA-78-8655-01	EP300	0.0096
TCGA-78-8660-01	EP300	0.0063
TCGA-78-8662-01	CDAN1	0.0042
TCGA-79-5596-01	EP300	0.0092
TCGA-80-5607-01	ELMO2	0.0057
TCGA-80-5608-01	GPX4	0.0077
TCGA-80-5611-01	EP300	0.0061
TCGA-83-5908-01	EP300	0.0067
TCGA-85-6175-01	COG3	0.0082
TCGA-85-6560-01	EP300	0.0073
TCGA-85-6561-01	SMARCA4	0.0044
TCGA-85-6798-01	MDM2	0.0102
TCGA-85-7696-01	EP300	0.0089
TCGA-85-7697-01	SUPT7L	0.0049
TCGA-85-7698-01	CDAN1	0.0083
TCGA-85-7699-01	TADA1	0.0065
TCGA-85-7710-01	EP300	0.0083
TCGA-85-7843-01	FERMT2	0.0043
TCGA-85-7844-01	EP300	0.0066
TCGA-85-7950-01	EP300	0.0080
TCGA-85-8048-01	CCDC101	0.0050
TCGA-85-8049-01	EP300	0.0072
TCGA-85-8052-01	CDAN1	0.0053
TCGA-85-8070-01	CDAN1	0.0067
TCGA-85-8071-01	TXNRD1	0.0066
TCGA-85-8072-01	SUPT7L	0.0078
TCGA-85-8276-01	EP300	0.0080
TCGA-85-8277-01	CBFB	0.0066
TCGA-85-8287-01	EP300	0.0072
TCGA-85-8288-01	CAB39	0.0033
TCGA-85-8350-01	EP300	0.0074
TCGA-85-8351-01	FERMT2	0.0079
TCGA-85-8352-01	TADA1	0.0062
TCGA-85-8353-01	EP300	0.0042
TCGA-85-8354-01	SUPT7L	0.0060
