Sample,Gene,SE_Score
TCGA-20-0991-01,PGS1,-0.030257344
TCGA-WE-A8JZ-06,TIMM10,-0.030255973
TCGA-CG-4466-01,FDXR,-0.030239463
TCGA-BQ-7051-01,SCAP,-0.030236661
TCGA-77-8136-01,FDXR,-0.030230701
TCGA-ZF-A9R0-01,TP53,-0.03022605
TCGA-VQ-A8P3-01,FDXR,-0.030212104
TCGA-XF-A8HF-01,ENO1,-0.030206174
TCGA-R6-A8W8-01,GNB1L,-0.030204535
TCGA-77-7465-01,GNB1L,-0.030189395
TCGA-HF-7134-01,CDIPT,-0.030184746
TCGA-CU-A3KJ-01,FDXR,-0.03017217
TCGA-39-5024-01,CIAO1,-0.030161321
TCGA-C5-A7UE-01,TP53,-0.030139625
TCGA-CC-5258-01,ENO1,-0.030128479
TCGA-FD-A3SN-01,CCDC115,-0.030123115
TCGA-RC-A6M6-01,GNB1L,-0.030122876
TCGA-77-8140-01,CDIPT,-0.030121982
TCGA-2H-A9GF-01,CDIPT,-0.03011161
TCGA-AO-A03N-01,TP53,-0.030076101
TCGA-DB-A64L-01,METTL14,-0.030074716
TCGA-CA-6715-01,CDIPT,-0.030071914
TCGA-D8-A1JD-01,TP53,-0.030057045
TCGA-DK-A3IU-01,FDXR,-0.030028284
TCGA-FD-A3SJ-01,CDIPT,-0.030020475
TCGA-J2-8194-01,GNB1L,-0.030016601
TCGA-F4-6459-01,TP53,-0.030005308
TCGA-ED-A7PZ-01,FDXR,-0.029991925
TCGA-JY-A6FG-01,CIAO1,-0.029991746
TCGA-78-7145-01,CDIPT,-0.029982984
TCGA-77-8144-01,CDIPT,-0.029966176
TCGA-VQ-A8PH-01,ENO1,-0.029962063
TCGA-ED-A459-01,FDXR,-0.029951423
TCGA-FR-A7UA-06,CDIPT,-0.029942214
TCGA-ZF-AA53-01,CDIPT,-0.029939473
TCGA-DK-AA71-01,FDXR,-0.029922485
TCGA-BL-A0C8-01,TP53,-0.029896654
TCGA-AJ-A3QS-01,CDIPT,-0.029895425
TCGA-EE-A185-06,CDIPT,-0.029895306
TCGA-K4-A3WS-01,CDIPT,-0.029885352
TCGA-CI-6624-01,CDIPT,-0.029879928
TCGA-VQ-A91V-01,FDXR,-0.029875457
TCGA-22-5489-01,FDXR,-0.02986902
TCGA-EB-A553-01,GNB1L,-0.029868841
TCGA-V5-A7RC-01,GNB1L,-0.02986154
TCGA-BH-A2L8-01,SLC25A26,-0.02985853
TCGA-85-6561-01,FDXR,-0.029828519
TCGA-A7-A26H-01,PDCD6IP,-0.029818878
TCGA-67-6215-01,FBXO42,-0.02981311
TCGA-F1-6875-01,TTC4,-0.029800355
TCGA-KD-A5QU-01,CDIPT,-0.02979976
TCGA-BB-4227-01,CIAO1,-0.029790282
TCGA-P3-A5QF-01,FDXR,-0.02978164
TCGA-G2-AA3D-01,CCDC115,-0.029780924
TCGA-AY-A69D-01,FDXR,-0.029771328
TCGA-LA-A446-01,CDIPT,-0.029764771
TCGA-BH-A18U-01,CDIPT,-0.029742718
TCGA-EE-A2MG-06,CDIPT,-0.029741645
TCGA-QK-A6VC-01,SCAP,-0.029726028
TCGA-55-8301-01,CDIPT,-0.029700577
TCGA-CD-A48A-01,TP53,-0.029691875
TCGA-A6-A566-01,SCAP,-0.029691279
TCGA-P3-A6T4-01,ENO1,-0.02968949
TCGA-WE-AAA4-06,CDIPT,-0.029686213
TCGA-EE-A2GE-06,CIAO1,-0.029679716
TCGA-AJ-A8CV-01,FDXR,-0.02967292
TCGA-GN-A265-06,CDIPT,-0.029652774
TCGA-XF-AAMT-01,TP53,-0.029646307
TCGA-85-8354-01,CDIPT,-0.029637337
TCGA-E7-A5KE-01,ENO1,-0.029634267
TCGA-H7-8501-01,SNAP23,-0.029618025
TCGA-DQ-5629-01,CDIPT,-0.029581249
TCGA-DK-A1A7-01,DNAJC11,-0.029559344
TCGA-22-4604-01,FDXR,-0.02954176
TCGA-58-A46N-01,CDIPT,-0.029538453
TCGA-50-5051-01,TTC4,-0.029532254
TCGA-CV-5978-01,CDIPT,-0.029527128
TCGA-55-1595-01,CDIPT,-0.029523075
TCGA-LN-A49M-01,ENO1,-0.029521793
TCGA-DS-A7WH-01,TP53,-0.029514521
TCGA-66-2782-01,CDIPT,-0.0295071
TCGA-AR-A256-01,TP53,-0.02950389
TCGA-G2-AA3F-01,FDXR,-0.029495686
TCGA-D3-A2JN-06,CDIPT,-0.029450417
TCGA-34-5927-01,FDXR,-0.029433608
TCGA-ER-A198-06,CDIPT,-0.029431045
TCGA-73-4666-01,CDIPT,-0.029420137
TCGA-AC-A8OP-01,TP53,-0.0294061
TCGA-UY-A9PF-01,FDXR,-0.029400945
TCGA-Y8-A895-01,TP53,-0.029393824
TCGA-34-5234-01,GNB1L,-0.029384017
TCGA-CR-7386-01,CDIPT,-0.029369116
TCGA-85-A4QQ-01,CDIPT,-0.02935505
TCGA-B5-A3S1-01,CDIPT,-0.02935201
TCGA-BF-A1PZ-01,CDIPT,-0.02933997
TCGA-C8-A27B-01,CIAO1,-0.029326797
TCGA-C8-A12T-01,CDIPT,-0.029294074
TCGA-MP-A4TA-01,CDIPT,-0.029275537
TCGA-NC-A5HO-01,GNB1L,-0.02925694
TCGA-63-A5MI-01,FDXR,-0.029251695
TCGA-D3-A8GV-06,C1orf109,-0.02924776
TCGA-G3-AAUZ-01,TP53,-0.029240398
TCGA-86-A456-01,FDXR,-0.029237032
TCGA-UY-A78L-01,CDIPT,-0.029233217
TCGA-67-4679-01,CDIPT,-0.029228866
TCGA-CJ-5677-01,TP53,-0.029223517
TCGA-ER-A19W-06,CDIPT,-0.02922064
TCGA-60-2726-01,FDXR,-0.029218584
TCGA-63-5131-01,GNB1L,-0.029197931
TCGA-78-7156-01,FDXR,-0.029181719
TCGA-HR-A2OG-06,CDIPT,-0.02916944
TCGA-GI-A2C8-01,CDIPT,-0.029165864
TCGA-N9-A4Q7-01,FDXR,-0.029164761
TCGA-EE-A3J8-06,TAMM41,-0.029149711
TCGA-43-8115-01,FDXR,-0.029127598
TCGA-VS-A9UH-01,CIAO1,-0.02912265
TCGA-CR-7367-01,CDIPT,-0.029089749
TCGA-WE-A8K6-06,PPA1,-0.029080093
TCGA-18-5592-01,GNB1L,-0.029076457
TCGA-LB-A7SX-01,CIAO1,-0.029039502
TCGA-MT-A67F-01,FDXR,-0.029024243
TCGA-EE-A3J3-06,TP53,-0.029018171
TCGA-G2-A2EF-01,CDIPT,-0.029018044
TCGA-S5-AA26-01,SCAP,-0.028994739
TCGA-MA-AA3Y-01,ENO1,-0.028983206
TCGA-AJ-A3IA-01,CDIPT,-0.028981328
TCGA-55-8620-01,FDXR,-0.028978467
TCGA-UF-A71A-01,TTC4,-0.028950572
TCGA-CN-6995-01,CDIPT,-0.028948605
TCGA-53-7813-01,SCAP,-0.02894622
TCGA-21-5787-01,CDIPT,-0.028940082
TCGA-T3-A92N-01,TP53,-0.028935403
TCGA-EO-A3AS-01,TP53,-0.028929891
TCGA-NJ-A55R-01,FDXR,-0.02892965
TCGA-L5-A8NE-01,FDXR,-0.028882265
TCGA-60-2723-01,CINP,-0.028881133
TCGA-BA-5556-01,CDIPT,-0.028877735
TCGA-52-7812-01,CDIPT,-0.028873086
TCGA-O2-A52V-01,SCAP,-0.02883488
TCGA-XF-AAMZ-01,ENO1,-0.028829634
TCGA-QS-A5YR-01,FDXR,-0.028828561
TCGA-CV-7414-01,GNB1L,-0.028825223
TCGA-XF-A9SY-01,CIAO1,-0.028805017
TCGA-FD-A6TE-01,CIAO1,-0.028788507
TCGA-85-A4JB-01,FDXR,-0.028786063
TCGA-56-A62T-01,FDXR,-0.028775156
TCGA-C5-A1MN-01,FDXR,-0.028773934
TCGA-EI-7002-01,FDXR,-0.02877301
TCGA-CQ-5326-01,TP53,-0.028758332
TCGA-99-8033-01,ENO1,-0.028746545
TCGA-22-5491-01,CDIPT,-0.02874136
TCGA-VS-A94X-01,CIAO1,-0.028735638
TCGA-EE-A29P-06,C1orf109,-0.028728366
TCGA-D9-A4Z6-06,CIAO1,-0.028718352
TCGA-GV-A3JX-01,FDXR,-0.028712451
TCGA-EK-A2RC-01,TP53,-0.028683305
TCGA-91-6836-01,CDIPT,-0.028675139
TCGA-FF-8041-01,METTL14,-0.0286749
TCGA-D3-A1Q8-06,CDIPT,-0.028668165
TCGA-56-5898-01,FDXR,-0.02865979
TCGA-KQ-A41N-01,SCAP,-0.028652072
TCGA-55-7910-01,CDIPT,-0.028637886
TCGA-95-A4VK-01,GNB1L,-0.028627634
TCGA-4Z-AA7R-01,TP53,-0.02860832
TCGA-6A-AB49-01,FDXR,-0.028600782
TCGA-44-3396-01,CDIPT,-0.028598249
TCGA-49-4488-01,FDXR,-0.028583229
TCGA-T3-A92M-01,CDIPT,-0.0285725
TCGA-DK-A3IK-01,GNB1L,-0.028572083
TCGA-GD-A3OS-01,ENO1,-0.028546631
TCGA-3B-A9HT-01,ENO1,-0.028544426
TCGA-BT-A3PK-01,CDIPT,-0.028503895
TCGA-IN-A6RL-01,CDIPT,-0.02849704
TCGA-49-6761-01,CIAO1,-0.028491378
TCGA-44-A4SS-01,FDXR,-0.028484404
TCGA-MI-A75G-01,PGS1,-0.028483987
TCGA-77-7463-01,FDXR,-0.028474033
TCGA-33-4586-01,FDXR,-0.028470516
TCGA-NC-A5HF-01,CDIPT,-0.028446257
TCGA-A2-A0T0-01,CDIPT,-0.028444052
TCGA-AR-A251-01,ENO1,-0.028433591
TCGA-64-5778-01,CDIPT,-0.028413177
TCGA-CN-5367-01,TP53,-0.028406605
TCGA-DI-A1C3-01,CIAO1,-0.028406382
TCGA-CF-A1HR-01,CDIPT,-0.02840209
TCGA-22-5483-01,GNB1L,-0.028392076
TCGA-E5-A4TZ-01,FDXR,-0.028389394
TCGA-UY-A78O-01,ENO1,-0.028373301
TCGA-4Z-AA7Q-01,CDIPT,-0.028370798
TCGA-C5-A1BM-01,CDIPT,-0.028368354
TCGA-XF-A9T6-01,SLC25A26,-0.028357029
TCGA-CR-7399-01,FDXR,-0.028343081
TCGA-34-5928-01,CDIPT,-0.028340995
TCGA-78-7159-01,FDXR,-0.028336167
TCGA-68-7755-01,FDXR,-0.028312445
TCGA-22-4593-01,ENO1,-0.028299034
TCGA-DG-A2KL-01,ENO1,-0.028291315
TCGA-GC-A3WC-01,CCDC115,-0.028283536
TCGA-DK-A3IQ-01,ENO1,-0.028276086
TCGA-E7-A6MD-01,DNAJC11,-0.028274357
TCGA-A6-6654-01,FDXR,-0.02827388
TCGA-NK-A5CR-01,CDIPT,-0.028270245
TCGA-77-7337-01,CIAO1,-0.02826345
TCGA-5N-A9KI-01,ENO1,-0.028250158
TCGA-IZ-8196-01,TP53,-0.028247356
TCGA-44-A479-01,GNB1L,-0.028242111
TCGA-K4-A5RH-01,CDIPT,-0.028241217
TCGA-DK-A1AD-01,CIAO1,-0.028237283
TCGA-5P-A9KC-01,ENO1,-0.028227925
TCGA-CR-7371-01,GNB1L,-0.028226554
TCGA-GN-A262-06,CDIPT,-0.028205931
TCGA-EE-A29C-06,CDIPT,-0.028182566
TCGA-D3-A8GR-06,C1orf109,-0.028177857
TCGA-34-5929-01,FDXR,-0.028162658
TCGA-GU-A42P-01,TTC4,-0.02816075
TCGA-Z6-A8JD-01,ENO1,-0.028155923
TCGA-T2-A6X2-01,TAMM41,-0.02815187
TCGA-34-5232-01,FDXR,-0.028133333
TCGA-D5-6931-01,GNB1L,-0.028110743
TCGA-53-A4EZ-01,CDIPT,-0.028105557
TCGA-37-4135-01,CINP,-0.028099775
TCGA-22-1012-01,CDIPT,-0.028096676
TCGA-FU-A40J-01,FDXR,-0.028093278
TCGA-A1-A0SI-01,TP53,-0.02805558
TCGA-44-7669-01,CDIPT,-0.028054178
TCGA-63-A5MY-01,CDIPT,-0.028051198
TCGA-DD-A3A7-01,TP53,-0.028047606
TCGA-CV-7245-01,FDXR,-0.028045177
TCGA-37-A5EL-01,CIAO1,-0.028033614
TCGA-43-8116-01,CDIPT,-0.028019428
TCGA-DK-AA6P-01,FDXR,-0.028008461
TCGA-E7-A7DU-01,FDXR,-0.027997315
TCGA-CD-A4MJ-01,FDXR,-0.027970433
TCGA-DK-A1AB-01,CDIPT,-0.027941585
TCGA-FW-A5DY-06,CDIPT,-0.0279392
TCGA-K4-A3WU-01,ENO1,-0.027934372
TCGA-73-4658-01,FDXR,-0.027930737
TCGA-DA-A1HW-06,C1orf109,-0.027930021
TCGA-V5-AASX-01,CDIPT,-0.027924895
TCGA-GU-AATP-01,CCDC115,-0.027922928
TCGA-BF-A1PX-01,CIAO1,-0.02792263
TCGA-G2-A2ES-01,CDIPT,-0.027899563
TCGA-NC-A5HK-01,CINP,-0.02788788
TCGA-D3-A2JL-06,CDIPT,-0.027886271
TCGA-XF-A8HG-01,CDIPT,-0.027886033
TCGA-CJ-4920-01,ENO1,-0.02786839
TCGA-B7-5818-01,FDXR,-0.027859956
TCGA-22-4591-01,CIAO1,-0.02784419
TCGA-GD-A3OP-01,CDIPT,-0.027842104
TCGA-ZJ-AAXU-01,FDXR,-0.027833223
TCGA-69-7973-01,GNB1L,-0.027818501
TCGA-85-A4QR-01,ENO1,-0.027816057
TCGA-IG-A5B8-01,CIAO1,-0.027812839
TCGA-35-4122-01,FDXR,-0.027806938
TCGA-KQ-A41S-01,FDXR,-0.027801454
TCGA-2H-A9GL-01,CINP,-0.02779615
TCGA-MN-A4N1-01,CDIPT,-0.027768135
TCGA-XF-A9SZ-01,CDIPT,-0.02776748
TCGA-EY-A1GO-01,CCDC115,-0.027744055
TCGA-A3-A8OV-01,CIAO1,-0.027729988
TCGA-GC-A3RC-01,FDXR,-0.027709723
TCGA-DA-A3F5-06,CDIPT,-0.027709484
TCGA-XF-AAN3-01,TP53,-0.027708381
TCGA-5L-AAT0-01,CIAO1,-0.027697682
TCGA-38-4626-01,GNB1L,-0.027688563
TCGA-90-7769-01,TAMM41,-0.02768737
TCGA-KQ-A41P-01,FDXR,-0.027684212
TCGA-NC-A5HT-01,CDIPT,-0.027683854
TCGA-77-A5G6-01,FDXR,-0.027671993
TCGA-22-1005-01,CDIPT,-0.027668536
TCGA-XV-AAZW-01,TTC4,-0.02764982
TCGA-DD-A4NV-01,ENO1,-0.027642071
TCGA-EE-A2MP-06,CDIPT,-0.027641654
TCGA-L5-A8NH-01,TP53,-0.02763161
TCGA-60-2710-01,FDXR,-0.027626812
TCGA-DK-AA6L-01,CDIPT,-0.02762407
TCGA-NI-A4U2-01,ENO1,-0.027618527
TCGA-FD-A3B6-01,SCAP,-0.027615666
TCGA-FA-A7Q1-01,ENO1,-0.027590513
TCGA-55-8085-01,CDIPT,-0.027588189
TCGA-EW-A1IZ-01,FDXR,-0.02757895
TCGA-D3-A2JE-06,CDIPT,-0.02756989
TCGA-77-8133-01,GNB1L,-0.027558446
TCGA-D3-A3CB-06,TIMM10,-0.02755642
TCGA-D7-A4Z0-01,CIAO1,-0.027554274
TCGA-XF-A9SP-01,FDXR,-0.027546406
TCGA-64-5779-01,CDIPT,-0.027541518
TCGA-ZF-A9RL-01,FDXR,-0.027538419
TCGA-EB-A3XC-01,CDIPT,-0.027528405
TCGA-97-8172-01,CDIPT,-0.027525127
TCGA-37-4141-01,CDIPT,-0.027517557
TCGA-44-2662-01,CIAO1,-0.027502298
TCGA-44-7661-01,CDIPT,-0.027501404
TCGA-D7-6528-01,CDIPT,-0.027496636
TCGA-05-4417-01,CINP,-0.027492404
TCGA-FF-A7CR-01,GNB1L,-0.02748549
TCGA-FS-A1ZM-06,TIMM10,-0.027482033
TCGA-H4-A2HQ-01,CDIPT,-0.027470589
TCGA-60-2703-01,FDXR,-0.027464986
TCGA-95-7944-01,TP53,-0.02745408
TCGA-37-4132-01,CIAO1,-0.027440786
TCGA-56-7222-01,CDIPT,-0.027438283
TCGA-E7-A5KF-01,FDXR,-0.027435243
TCGA-DK-A3IT-01,FDXR,-0.027434051
TCGA-EB-A97M-01,CDIPT,-0.027430952
TCGA-GD-A76B-01,TP53,-0.027411997
TCGA-05-4418-01,FDXR,-0.027403742
TCGA-80-5608-01,CINP,-0.027402401
TCGA-77-A5GH-01,CDIPT,-0.027394474
TCGA-EB-A430-01,CDIPT,-0.027390301
TCGA-68-8250-01,SCAP,-0.027380645
TCGA-50-6592-01,CDIPT,-0.027369857
TCGA-WA-A7GZ-01,TP53,-0.027359635
TCGA-55-8510-01,FDXR,-0.02733916
TCGA-43-7656-01,CDIPT,-0.027309597
TCGA-MA-AA3Z-01,ENO1,-0.027305454
TCGA-56-7730-01,CDIPT,-0.027301073
TCGA-CR-6481-01,FDXR,-0.027280271
TCGA-BR-A4J4-01,CIAO1,-0.027278066
TCGA-18-3416-01,TAMM41,-0.027273715
TCGA-OR-A5K4-01,CIAO1,-0.027263582
TCGA-63-A5MS-01,FDXR,-0.027260005
TCGA-XF-AAN0-01,FDXR,-0.02725941
TCGA-FS-A1ZB-06,NUBP2,-0.027250588
TCGA-CN-5356-01,CDIPT,-0.02724272
TCGA-CQ-A4C9-01,TP53,-0.027242392
TCGA-VR-AA7B-01,CIAO1,-0.02724117
TCGA-EE-A29G-06,PTPMT1,-0.02718395
TCGA-FU-A23L-01,CIAO1,-0.027181745
TCGA-55-8614-01,GNB1L,-0.02717188
TCGA-55-6985-01,CDIPT,-0.027153313
TCGA-JW-A5VJ-01,SCAP,-0.02714169
TCGA-55-7570-01,GNB1L,-0.027134538
TCGA-NC-A5HI-01,CDIPT,-0.02712369
TCGA-A7-A5ZV-01,TP53,-0.027111143
TCGA-R6-A6XG-01,GNB1L,-0.027098894
TCGA-99-8028-01,CDIPT,-0.027089596
TCGA-ER-A19D-06,CIAO1,-0.027080774
TCGA-GF-A4EO-06,FDXR,-0.027074397
TCGA-CD-8529-01,TP53,-0.027059972
TCGA-ZF-A9R4-01,CIAO1,-0.027053237
TCGA-DA-A95Y-06,TAMM41,-0.027048469
TCGA-B1-5398-01,TP53,-0.02704677
TCGA-C5-A8XJ-01,ASNA1,-0.027038932
TCGA-DD-AAE7-01,FDXR,-0.027029455
TCGA-46-3768-01,FDXR,-0.027028233
TCGA-BT-A42C-01,CDIPT,-0.027013361
TCGA-C5-A1BJ-01,FDXR,-0.0269835
TCGA-DD-AACV-01,SCAP,-0.026977777
TCGA-BH-A18P-01,CCDC115,-0.026965082
TCGA-66-2793-01,CDIPT,-0.026897728
TCGA-4Z-AA7M-01,TP53,-0.026886016
TCGA-T9-A92H-01,CDIPT,-0.026880383
TCGA-XF-AAN2-01,FDXR,-0.026865005
TCGA-BA-6869-01,TAMM41,-0.026861131
TCGA-EK-A3GM-01,FDXR,-0.026842952
TCGA-58-A46M-01,GNB1L,-0.02683276
TCGA-CV-7099-01,CDIPT,-0.026831329
TCGA-68-A59J-01,CDIPT,-0.026803851
TCGA-G3-A3CK-01,ENO1,-0.026797801
TCGA-XF-AAN5-01,FDXR,-0.026775599
TCGA-44-6777-01,FDXR,-0.02677378
TCGA-NC-A5HP-01,CDIPT,-0.026771426
TCGA-85-8582-01,GNB1L,-0.026756883
TCGA-18-4083-01,CIAO1,-0.026755214
TCGA-FD-A3SS-01,SLC25A26,-0.026752353
TCGA-D7-A4YY-01,FDXR,-0.026745379
TCGA-IR-A3LL-01,TAMM41,-0.026730597
TCGA-FR-A3YN-06,TAMM41,-0.026723385
TCGA-UY-A9PA-01,FDXR,-0.026684284
TCGA-QQ-A8VG-01,C1orf109,-0.026669621
TCGA-CN-A497-01,GNB1L,-0.026653409
TCGA-FR-A69P-06,TAMM41,-0.026641726
TCGA-EE-A2GS-06,CDIPT,-0.026639104
TCGA-44-4112-01,CIAO1,-0.026636481
TCGA-05-4420-01,CDIPT,-0.026633441
TCGA-L5-A4OE-01,GNB1L,-0.026626348
TCGA-CX-7086-01,PGS1,-0.026619911
TCGA-56-6545-01,GNB1L,-0.02660495
TCGA-75-5126-01,CDIPT,-0.02658254
TCGA-NH-A50T-01,TP53,-0.026581524
TCGA-E7-A4IJ-01,FDXR,-0.026581436
TCGA-99-7458-01,CIAO1,-0.026577473
TCGA-EK-A2R8-01,CIAO1,-0.026569128
TCGA-BR-6802-01,FDXR,-0.026565015
TCGA-A2-A0YK-01,CIAO1,-0.026564717
TCGA-55-7727-01,CINP,-0.026542246
TCGA-77-8128-01,CIAO1,-0.026533306
TCGA-43-A475-01,GNB1L,-0.026518345
TCGA-CN-A63W-01,CDIPT,-0.026513815
TCGA-BF-AAP7-01,CDIPT,-0.026494801
TCGA-BT-A3PH-01,FDXR,-0.026492119
TCGA-XF-AAML-01,FDXR,-0.026490152
TCGA-CV-5441-01,FDXR,-0.026478946
TCGA-86-7955-01,CDIPT,-0.026441097
TCGA-60-2722-01,CDIPT,-0.026441038
TCGA-92-7340-01,CDIPT,-0.026418328
TCGA-VS-A9V3-01,CDIPT,-0.026412547
TCGA-QK-A6VB-01,FDXR,-0.026407123
TCGA-GN-A4U5-01,TAMM41,-0.026390433
TCGA-O2-A52N-01,TAMM41,-0.02638936
TCGA-56-8305-01,TAMM41,-0.026384056
TCGA-FS-A1Z0-06,CDIPT,-0.026356697
TCGA-56-7731-01,CIAO1,-0.026335716
TCGA-D9-A3Z1-06,TAMM41,-0.026321888
TCGA-BF-A3DJ-01,ALG1,-0.02632171
TCGA-21-5786-01,FDXR,-0.026317537
TCGA-VQ-AA64-01,CDIPT,-0.026314497
TCGA-LH-A9QB-06,PTPMT1,-0.026313901
TCGA-55-A494-01,GNB1L,-0.026306033
TCGA-VS-A9U6-01,FDXR,-0.026302874
TCGA-FS-A4FD-06,C1orf109,-0.026299715
TCGA-GN-A267-06,C1orf109,-0.026264906
TCGA-97-A4M7-01,FDXR,-0.026263058
TCGA-55-A492-01,FDXR,-0.026260823
TCGA-L5-A8NS-01,CDIPT,-0.026259005
TCGA-NJ-A4YI-01,TP53,-0.026240006
TCGA-33-AAS8-01,FDXR,-0.02623558
TCGA-EY-A2OP-01,FDXR,-0.026230931
TCGA-91-6828-01,CDIPT,-0.026222885
TCGA-GN-A4U8-06,CDIPT,-0.026222289
TCGA-WP-A9GB-01,ENO1,-0.026212245
TCGA-MP-A4T4-01,FDXR,-0.026209593
TCGA-FD-A3B3-01,CDIPT,-0.02620852
TCGA-85-6560-01,CDIPT,-0.026202798
TCGA-D3-A51E-06,PTPMT1,-0.0261724
TCGA-56-8201-01,GNB1L,-0.026156843
TCGA-FR-A728-01,TAMM41,-0.02612567
TCGA-EE-A2A1-06,TAMM41,-0.026122212
TCGA-56-7822-01,FDXR,-0.026120335
TCGA-LD-A74U-01,ENO1,-0.026103675
TCGA-XF-A9SJ-01,CCDC115,-0.026100993
TCGA-OR-A5LJ-01,FDXR,-0.026080072
TCGA-CU-A5W6-01,CIAO1,-0.026074588
TCGA-77-6842-01,CDIPT,-0.02607143
TCGA-CA-5254-01,ENO1,-0.026070476
TCGA-CR-7374-01,FDXR,-0.026070416
TCGA-C8-A274-01,CIAO1,-0.026068449
TCGA-CC-A9FW-01,FDXR,-0.026065946
TCGA-D3-A1QB-06,CIAO1,-0.026062608
TCGA-HC-A4ZV-01,TP53,-0.026062548
TCGA-A7-A6VX-01,CDIPT,-0.026025772
TCGA-2F-A9KT-01,FDXR,-0.026021719
TCGA-Z6-AAPN-01,CCDC115,-0.025998294
TCGA-AJ-A3OL-01,CIAO1,-0.025988638
TCGA-39-5028-01,METTL14,-0.025976002
TCGA-55-8207-01,CDIPT,-0.02597171
TCGA-51-4079-01,GNB1L,-0.025961459
TCGA-05-4250-01,FDXR,-0.025929213
TCGA-IG-A4QS-01,CIAO1,-0.025922
TCGA-98-8022-01,CIAO1,-0.025905073
TCGA-EE-A29H-06,CDIPT,-0.025904596
TCGA-BR-7715-01,CIAO1,-0.025878787
TCGA-J2-A4AD-01,SCAP,-0.025872707
TCGA-FR-A3R1-01,CIAO1,-0.025868654
TCGA-FD-A43X-01,ENO1,-0.025863945
TCGA-WE-A8ZT-06,CDIPT,-0.025855899
TCGA-Q1-A5R2-01,CIAO1,-0.025844634
TCGA-EE-A29A-06,CDIPT,-0.025843501
TCGA-56-8628-01,GNB1L,-0.025841951
TCGA-P3-A5Q5-01,FDXR,-0.025837839
TCGA-D3-A2JA-06,TAMM41,-0.025835812
TCGA-66-2767-01,FDXR,-0.02583301
TCGA-C5-A1M6-01,ALG1,-0.025830805
TCGA-63-A5MB-01,CDIPT,-0.025829077
TCGA-56-6546-01,FDXR,-0.025820196
TCGA-WE-A8ZN-06,FDXR,-0.025804996
TCGA-CN-5369-01,CDIPT,-0.025779307
TCGA-73-4670-01,CINP,-0.025772095
TCGA-33-AASI-01,CDIPT,-0.025760174
TCGA-55-6968-01,CIAO1,-0.025739133
TCGA-91-A4BC-01,SPATA5L1,-0.025737882
TCGA-L5-A8NK-01,ENO1,-0.025728941
TCGA-MI-A75E-01,TTC4,-0.025723457
TCGA-GF-A6C8-06,CDIPT,-0.025717199
TCGA-YZ-A985-01,SLC25A26,-0.02570647
TCGA-AR-A0TX-01,CDIPT,-0.025654256
TCGA-BA-5152-01,SCAP,-0.025634587
TCGA-DK-AA75-01,FDXR,-0.025631726
TCGA-85-8287-01,PGS1,-0.025624812
TCGA-64-5775-01,FDXR,-0.025620699
TCGA-DD-AAC8-01,FDXR,-0.02561754
TCGA-F4-6703-01,FDXR,-0.025602043
TCGA-BR-7704-01,CIAO1,-0.025592327
TCGA-EE-A29Q-06,WDR18,-0.025588393
TCGA-FR-A8YE-06,PTPMT1,-0.02558291
TCGA-BA-4078-01,TAMM41,-0.025581717
TCGA-2H-A9GR-01,FDXR,-0.025565565
TCGA-CR-6484-01,FDXR,-0.025560021
TCGA-NC-A5HH-01,CDIPT,-0.025542796
TCGA-A6-A565-01,CDIPT,-0.02553171
TCGA-4Z-AA7Y-01,FDXR,-0.025511742
TCGA-E7-A7DV-01,FDXR,-0.025498033
TCGA-55-8203-01,CDIPT,-0.02548796
TCGA-85-8350-01,METTL14,-0.025475323
TCGA-CR-7370-01,TAMM41,-0.02544552
TCGA-FS-A1ZS-06,CDIPT,-0.025442421
TCGA-HQ-A5NE-01,SCAP,-0.025428891
TCGA-XF-AAMX-01,SCAP,-0.025426865
TCGA-HT-8564-01,FDXR,-0.025426507
TCGA-DK-AA6R-01,FDXR,-0.025414228
TCGA-50-5045-01,FDXR,-0.025403112
TCGA-HD-A4C1-01,ENO1,-0.025397003
TCGA-93-8067-01,FDXR,-0.025388598
TCGA-22-4594-01,CDIPT,-0.025382876
TCGA-EB-A3XD-01,WDR18,-0.02537942
TCGA-EE-A3AH-06,CDIPT,-0.025368273
TCGA-E2-A1LH-01,CIAO1,-0.02536714
TCGA-DA-A1I7-06,TIMM10,-0.025334716
TCGA-GN-A8LN-01,FDXR,-0.025309265
TCGA-CV-6961-01,PTPMT1,-0.025308251
TCGA-66-2791-01,ALG1,-0.025297701
TCGA-18-3411-01,FDXR,-0.02529633
TCGA-06-5858-01,CDIPT,-0.02527827
TCGA-63-A5MU-01,FDXR,-0.02525583
TCGA-XF-A9SI-01,FDXR,-0.025242388
TCGA-EB-A6R0-01,FDXR,-0.025232136
TCGA-78-7147-01,GNB1L,-0.025230229
TCGA-DD-AACT-01,FDXR,-0.025210857
TCGA-IR-A3LI-01,CIAO1,-0.025186598
TCGA-ZF-AA4W-01,FDXR,-0.025184274
TCGA-BA-4076-01,FDXR,-0.025128901
TCGA-L4-A4E5-01,FDXR,-0.025087953
TCGA-FD-A5BX-01,FDXR,-0.025057375
TCGA-UC-A7PF-01,CDIPT,-0.025055587
TCGA-33-AASB-01,CDIPT,-0.025048971
TCGA-RD-A7BT-01,CINP,-0.02504301
TCGA-FR-A44A-06,CDIPT,-0.025033593
